0,181,5450,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,9,9,1,0,0.11,0,0,0,0,0,0
0,239,486,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,19,19,1,0,0.05,0,0,0,0,0,0
0,235,1337,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,29,29,1,0,0.03,0,0,0,0,0,0
0,219,1337,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,39,39,1,0,0.03,0,0,0,0,0,0
0,217,2032,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,49,49,1,0,0.02,0,0,0,0,0,0
0,217,2032,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,59,59,1,0,0.02,0,0,0,0,0,0
0,212,1940,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,69,1,0,1,0.04,0,0,0,0,0
0,159,4087,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,11,79,1,0,0.09,0.04,0,0,0,0,0
0,210,151,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,89,1,0,0.12,0.04,0,0,0,0,0
0,212,786,0,0,1,1,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,99,1,0,0.12,0.05,0,0,0,0,0
0,210,624,0,0,0,1,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,18,109,1,0,0.06,0.05,0,0,0,0,0
0,177,1985,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,28,119,1,0,0.04,0.04,0,0,0,0,0
0,222,773,0,0,0,1,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,38,129,1,0,0.03,0.04,0,0,0,0,0
0,256,1169,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,139,1,0,0.25,0.04,0,0,0,0,0
0,241,259,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14,149,1,0,0.07,0.04,0,0,0,0,0
0,260,1837,0,0,0,1,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,24,159,1,0,0.04,0.04,0,0,0,0,0
0,241,261,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,34,169,1,0,0.03,0.04,0,0,0,0,0
0,257,818,0,0,0,1,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,44,179,1,0,0.02,0.03,0,0,0,0,0
0,233,255,0,0,0,1,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0.25,54,189,1,0,0.02,0.03,0,0,0,0,0
0,233,504,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,64,199,1,0,0.02,0.03,0,0,0,0,0
0,256,1273,0,0,0,1,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,74,209,1,0,0.01,0.03,0,0,0,0,0
0,234,255,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,84,219,1,0,0.01,0.03,0,0,0,0,0
0,241,259,0,0,0,1,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,94,229,1,0,0.01,0.03,0,0,0,0,0
0,239,968,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,239,1,0,0.33,0.03,0,0,0,0,0
0,245,1919,0,0,0,1,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,13,249,1,0,0.08,0.03,0,0,0,0,0
0,248,2129,0,0,0,1,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,23,255,1,0,0.04,0.03,0,0,0,0,0
0,354,1752,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,255,1,0,0.2,0.04,0,0,0,0,0
0,193,3991,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.05,0,0,0,0,0
0,214,14959,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,11,255,1,0,0.09,0.05,0,0,0,0,0
0,212,1309,0,0,0,1,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0.2,21,255,1,0,0.05,0.05,0,0,0,0,0
0,215,3670,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,31,255,1,0,0.03,0.05,0,0,0,0,0
0,217,18434,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,41,255,1,0,0.02,0.05,0,0,0,0,0
0,205,424,0,0,0,1,0,0,0,0,0,0,2,25,0,0,0,0,1,0,0.12,2,255,1,0,0.5,0.05,0,0,0,0,0
0,155,424,0,0,0,1,0,0,0,0,0,0,3,13,0,0,0,0,1,0,0.15,12,255,1,0,0.08,0.05,0,0,0,0,0
0,202,424,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,22,255,1,0,0.05,0.05,0,0,0,0,0
0,235,6627,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,32,255,1,0,0.03,0.05,0,0,0,0,0
0,259,3917,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,42,255,1,0,0.02,0.05,0,0,0,0,0
0,301,2653,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,52,255,1,0,0.02,0.05,0,0,0,0,0
0,322,424,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,62,255,1,0,0.02,0.05,0,0,0,0,0
0,370,520,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,72,255,1,0,0.01,0.04,0,0,0,0,0
0,370,520,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,82,255,1,0,0.01,0.04,0,0,0,0,0
0,172,5884,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,10,255,1,0,0.1,0.05,0,0,0,0,0
0,264,16123,0,0,0,1,0,0,0,0,0,0,2,13,0,0,0,0,1,0,0.23,20,255,1,0,0.05,0.05,0,0,0,0,0
0,255,1948,0,0,0,1,0,0,0,0,0,0,4,14,0,0,0,0,1,0,0.14,30,255,1,0,0.03,0.05,0,0,0,0,0
0,274,19790,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,40,255,1,0,0.03,0.05,0,0,0,0,0
0,313,293,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.05,0,0,0,0,0
0,145,4466,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,13,255,1,0,0.08,0.05,0,0,0,0,0
0,290,460,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,23,255,1,0,0.04,0.05,0,0,0,0,0
0,309,17798,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.06,0,0,0,0,0
0,317,2075,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,8,255,1,0,0.12,0.06,0,0,0,0,0
0,300,42747,0,0,0,1,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,18,255,1,0,0.06,0.06,0,0,0,0,0
0,307,1377,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.06,0,0,0,0,0
0,309,1030,0,0,0,1,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,18,255,1,0,0.06,0.05,0,0,0,0,0
0,306,1030,0,0,0,1,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,28,255,1,0,0.04,0.04,0,0,0,0,0
0,237,1691,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,10,255,1,0,0.1,0.05,0,0,0,0,0
0,237,2964,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,20,255,1,0,0.05,0.05,0,0,0,0,0
0,239,1691,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,30,255,1,0,0.03,0.05,0,0,0,0,0
0,160,170,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.05,0,0,0,0,0
0,231,2281,0,0,0,1,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,11,255,1,0,0.09,0.04,0,0,0,0,0
0,227,1247,0,0,0,1,0,0,0,0,0,0,19,20,0,0,0,0,1,0,0.1,21,255,1,0,0.05,0.04,0,0,0,0,0
0,232,8766,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,31,255,1,0,0.03,0.04,0,0,0,0,0
0,233,3609,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,41,255,1,0,0.02,0.04,0,0,0,0,0
0,236,468,0,0,0,1,0,0,0,0,0,0,16,17,0,0,0,0,1,0,0.12,51,255,1,0,0.02,0.04,0,0,0,0,0
0,322,8766,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,61,255,1,0,0.02,0.04,0,0,0,0,0
0,327,2112,0,0,0,1,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,71,255,1,0,0.01,0.04,0,0,0,0,0
0,225,2063,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,81,255,1,0,0.01,0.04,0,0,0,0,0
0,224,1658,0,0,0,1,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,91,255,1,0,0.01,0.04,0,0,0,0,0
0,224,3609,0,0,0,1,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,101,255,1,0,0.02,0.04,0,0,0,0,0
0,230,2118,0,0,0,1,0,0,0,0,0,0,19,20,0,0,0,0,1,0,0.1,111,255,1,0,0.02,0.04,0,0,0,0,0
0,239,304,0,0,0,1,0,0,0,0,0,0,10,20,0,0,0,0,1,0,0.2,121,255,1,0,0.01,0.04,0,0,0,0,0
0,240,2164,0,0,0,1,0,0,0,0,0,0,6,34,0,0,0,0,1,0,0.06,131,255,1,0,0.01,0.03,0,0,0,0,0
0,237,2112,0,0,0,1,0,0,0,0,0,0,16,33,0,0,0,0,1,0,0.06,141,255,1,0,0.01,0.03,0,0,0,0,0
0,229,304,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,151,255,1,0,0.01,0.03,0,0,0,0,0
0,164,4460,0,0,0,1,0,0,0,0,0,0,17,18,0,0,0,0,1,0,0.11,161,255,1,0,0.01,0.02,0,0,0,0,0
0,242,2118,0,0,0,1,0,0,0,0,0,0,27,28,0,0,0,0,1,0,0.07,171,255,1,0,0.01,0.02,0,0,0,0,0
0,238,296,0,0,0,1,0,0,0,0,0,0,4,10,0,0,0,0,1,0,0.2,181,255,1,0,0.01,0.02,0,0,0,0,0
0,238,2112,0,0,0,1,0,0,0,0,0,0,14,20,0,0,0,0,1,0,0.1,191,255,1,0,0.01,0.01,0,0,0,0,0
0,208,2000,0,0,0,1,0,0,0,0,0,0,5,19,0,0,0,0,1,0,0.16,201,255,1,0,0,0.01,0,0,0,0,0
0,213,2164,0,0,0,1,0,0,0,0,0,0,15,34,0,0,0,0,1,0,0.12,211,255,1,0,0,0.01,0,0,0,0,0
0,297,2000,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,221,255,1,0,0,0.01,0,0,0,0,0
0,302,2164,0,0,0,1,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,231,255,1,0,0,0.01,0,0,0,0,0
0,310,2195,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,241,255,1,0,0,0.01,0,0,0,0,0
0,314,2298,0,0,0,1,0,0,0,0,0,0,3,9,0,0,0,0,1,0,0.22,251,255,1,0,0,0.01,0,0,0,0,0
0,309,296,0,0,0,1,0,0,0,0,0,0,13,19,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,0
0,307,468,0,0,0,1,0,0,0,0,0,0,9,14,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,0
0,310,304,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0
0,187,4460,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0
0,201,3421,0,0,0,1,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0
0,155,2026,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0
0,222,1981,0,0,0,1,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0
0,219,2000,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0
0,220,304,0,0,0,1,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0,0
0,230,2395,0,0,0,1,0,0,0,0,0,0,14,18,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,0
0,221,2112,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0
0,329,1735,0,0,0,1,0,0,0,0,0,0,2,11,0,0,0,0,1,0,0.18,2,255,1,0,0.5,0.01,0,0,0,0,0
0,337,330,0,0,0,1,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.01,0,0,0,0,0
0,293,38125,0,0,0,1,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,22,255,1,0,0.05,0.01,0,0,0,0,0
0,171,280,0,0,0,1,0,0,0,0,0,0,1,26,0,0,0,0,1,0,0.08,6,255,1,0,0.17,0.02,0,0,0,0,0
0,178,1973,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,16,255,1,0,0.06,0.02,0,0,0,0,0
0,331,8415,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,26,255,1,0,0.04,0.02,0,0,0,0,0
0,314,308,0,0,0,1,0,0,0,0,0,0,4,23,0,0,0,0,1,0,0.09,4,255,1,0,0.25,0.03,0,0,0,0,0
0,330,13179,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14,255,1,0,0.07,0.03,0,0,0,0,0
0,341,1473,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,24,255,1,0,0.04,0.03,0,0,0,0,0
